0.776253728	-3.066925274	1.823777893	-0.216682565	-3.105806172	0.837312655	-0.877093953	-5.617475836	-0.222327117	0.686494559	-0.597249254	0.405343599	-0.215736691	1.799157872	0.487302714	-2.034848876	0.821701178	0.791299044	0.647414709	0.51696702	-0.054534439	-1.036055437	-0.749989795	1.653556865	1
-0.365753294	-1.900525604	0.001389253	-0.342483872	-3.276718417	2.285523806	-1.841058292	1.122552931	1.792413968	-0.21346068	0.471175099	0.504267064	0.845859631	0.36986421	-0.077773166	-0.527261363	0.663836772	0.242320084	1.371831786	1.054661425	-0.241241196	0.295549398	-1.766666173	0.56177214	1
2.908464012	2.153351488	-1.106486707	1.512130439	-0.485474629	2.817696441	-3.727745934	-0.873394583	-1.461635293	0.103685807	-0.752233973	-0.480495146	-1.144398993	1.343410077	0.122363417	1.532293936	-0.887814622	1.181274456	-3.860332072	0.738264134	0.361355887	-0.554844064	-0.25913323	0.451517508	1
1.925336619	0.991144589	1.268253982	-1.06979769	1.420430635	-2.543802111	-3.278246368	-2.659944585	-0.939364782	0.92445589	0.713581585	-0.4181652	1.073694875	0.633510808	-0.458285285	-1.514326868	-0.531410933	0.303318757	-1.053676897	-0.739062216	-0.253567123	0.754447456	0.348447884	0.862198704	1
-2.525757736	2.341707841	0.261616151	1.421383331	0.257575721	2.71137651	2.521892384	-2.318356565	-1.263701961	-0.175386958	-1.626353878	-0.560967237	1.102157512	-0.141246801	-1.090736532	0.021655069	0.118138814	0.012233841	0.369254849	-0.70150918	1.3337376	-1.411810899	-1.290591172	0.925615495	1
1.422554305	-0.866928076	-2.43154318	0.083609848	-0.209151949	1.197222446	-1.515854819	0.227414603	-2.182514436	1.817043085	-0.377561946	0.93815288	0.11370048	-0.734148671	-1.448079274	2.034848876	0.320858362	0.239309657	-0.11289103	-0.416744115	1.732632882	1.039732069	0.25764507	-1.231428541	1
0.280743961	-0.285182296	-0.450802418	0.018735591	-1.200914994	0.164664016	1.798875928	-0.080606242	0.60207185	0.115271632	-0.389649131	0.948114121	0.147388164	-1.309426807	-1.163152774	-1.057785539	-2.311426215	-0.259514081	-0.734316927	0.180476718	-2.838351065	-0.05134325	0.340733095	-0.473394266	0
0.872898909	3.317782102	-1.587145562	-1.86901616	-2.67615178	-0.599925443	2.020669854	-0.055226792	0.370765747	0.732627541	0.823592927	-1.505568434	-0.610750703	0.213249223	1.504909051	-0.471306976	-0.620549372	0.90858066	1.247740329	0.166842256	-0.297663973	-0.113259375	1.307200819	0.243837803	1
0.391655703	-2.651504474	-1.224975676	3.060476956	1.018743205	-0.551272024	-1.132443685	-1.065127435	0.364899506	-0.558625288	0.548657226	-0.810759957	-0.361412731	1.441521817	-0.253351118	0.240540885	-1.079893082	-1.364173841	-0.426667839	-0.28911245	0.124766757	-0.571284318	-0.183861175	-0.311596295	1
0.403980494	-0.015977548	-1.201342457	0.682784957	0.763370736	1.042167241	-1.03460934	0.110854899	-0.061306764	0.416134753	-0.594491212	0.542408998	-1.201456143	0.084568228	0.40647592	-0.00481009	1.10374458	0.959489626	0.995207756	0.363713752	1.540161065	0.413921271	-0.480016524	0.826423729	0
-2.761817086	1.517501005	-1.046068974	-1.852899914	0.361947059	2.754172783	2.179731382	-3.799996193	-0.035882977	-1.029168288	-1.54587724	1.658090696	-0.186169018	-0.030767069	-0.902400643	0.257227839	0.066288521	-0.705574621	-0.071891009	-0.575880676	-1.027647158	0.176834192	1.714861355	-1.357689143	1
0.022785116	-0.784234544	2.225965545	-0.437980816	0.078343874	-2.092706382	1.442076609	2.886217771	0.616330453	1.640382834	0.292225195	0.161920752	-0.364832431	-0.298293799	-1.3027352	-0.541413101	0.461047875	-1.304097168	-2.29516445	1.201619853	-0.853208348	0.551950734	-0.52761834	0.083038003	1
-0.767881829	-0.284112502	-0.376184062	1.063099262	-0.590874834	0.241049065	-1.42085355	-1.248363333	0.086002956	-0.650320544	-0.002946763	-0.97268412	-0.970253495	-1.252190032	1.155710834	-0.275124421	-0.784220902	-2.069900802	-1.412331585	-0.396331643	0.230927526	0.019552999	-0.479942628	-1.625166988	0
5.228648661	-0.985064617	-1.492915089	-0.462189291	-1.193252501	1.052890184	2.422084435	-3.673994797	0.763881189	-0.403194917	0.735458343	-0.636719051	0.933721367	-0.421550794	0.560271474	-0.750051186	0.729287422	0.758166152	0.207116955	-0.174720753	0.304839887	0.97809334	-0.185890485	0.161343223	1
1.178188995	1.879016054	-0.270428018	1.601451913	0.271136287	-1.029520718	-0.68176405	0.891350282	-1.560947567	-0.57887064	-0.730040028	-0.280463155	-1.327093742	-1.342182259	0.950849426	-0.284713906	-1.347448233	-0.063637344	0.112772796	0.313508508	-0.796713948	-0.828258635	-0.35868652	1.529188012	0
-1.366456672	-1.234934643	1.61191565	-0.064164851	-3.637287591	2.216866051	1.657640496	0.653717507	1.265752871	0.261582045	-2.027345545	0.077972118	1.276107469	0.512845872	-0.423976871	-2.089436748	-0.602931323	-1.486787369	-0.521474703	0.021170763	0.395441475	0.261096602	-0.899519819	-1.17194304	1
-0.766174253	-0.322728511	1.116422936	0.405997298	0.746391606	0.909899427	-0.496874009	-0.935801836	-2.755696187	1.912931111	-0.20196353	0.714442194	1.63416189	-0.717400326	0.0038699	1.136361334	-1.414759936	1.013177098	-0.98282726	0.06690243	0.363777417	-0.934785476	-0.284671842	-0.686320618	0
-0.473769433	-1.671560312	0.040060968	-1.780763341	-2.472370397	1.64793164	-2.440874596	1.776256795	0.693619313	-0.587901923	-0.285052693	0.891886884	-0.581324002	-1.222429091	-1.212374627	1.197149686	0.429799911	-0.734612513	0.496224857	3.543682396	-0.600914518	0.405264018	-1.142270776	-0.691118203	1
0.117108812	6.346963346	1.794005584	1.127596079	-3.813365765	3.484092304	-5.21496986	7.38305971	0.129530235	0.823536084	1.329117367	0.29659418	1.709104254	1.176047135	0.75189746	-1.223586423	1.796397555	0.088617753	-0.094094048	0.229072157	-0.177828952	0.327560201	0.023862867	-0.858071871	1
3.520935934	0.399743385	0.656100383	-0.887894203	1.751659511	1.106868694	-1.109733603	-0.933700903	1.887965482	-0.398603106	-0.332967147	1.052994776	0.41367457	-0.184145392	-0.571012606	-0.431861054	0.957577413	-1.234204774	-0.219736194	0.410916527	0.01632543	0.44069111	-1.658809197	-0.565839855	1
-2.34833351	-0.799975624	-0.724153324	-0.069799171	-5.737674655	-0.294587608	1.000557859	-3.79019184	0.555716042	1.683865776	-0.18890205	1.900198185	-0.491606897	-0.157440354	-0.264444679	0.157594968	0.311695203	-0.133887852	0.525554924	1.046057605	2.253327693	-0.88572051	-0.203392574	-0.584195732	1
-1.497551239	0.205013748	0.669847395	1.830685505	-0.652216841	-1.031726242	1.206685738	1.046366833	-0.103177626	-0.926788744	0.544162049	-1.792277544	-1.216521923	-1.211078597	-0.461552645	0.115038574	-0.147545052	0.5746233	-1.294270078	0.170052772	0.776281013	-0.098245891	-0.257573447	0.219804406	1
1.497214726	-0.605189143	4.610592441	-0.756210738	2.022093213	-1.960406735	2.276415216	2.234005478	1.238372533	0.289600166	0.537711458	-0.832242222	-0.522899199	0.358618308	-0.711584107	-1.018881903	1.399823759	0.997497409	-1.249184152	-0.638324309	0.495012955	0.843699581	0.593959157	1.876578608	1
0.559807631	-1.532162059	0.744234967	1.118137334	-1.701005203	-2.786637197	-1.720277396	2.496344678	-0.007823928	-1.602588782	0.205177457	2.470624167	2.001552275	0.264496975	-1.615017027	-0.726017788	-0.055372311	1.139376309	-0.642285158	-1.640914888	-0.634954631	-0.067054771	-0.897562131	-0.687616648	1
0.950906269	0.073758883	-0.158632929	0.776983597	-0.010509211	0.095417363	2.483320714	-0.541829195	0.552306574	-0.013073986	-0.031686795	0.206254072	-1.151811375	1.198923201	-1.584458005	0.08918505	0.454674591	0.28439672	-1.079658887	0.242409897	-0.656477823	-2.256383596	-0.542315775	0.325386509	0
-1.94360382	-0.937420737	-0.602331056	-0.838736014	0.190118499	0.482398264	0.757966063	1.538555807	-0.076801143	-1.29445425	-0.652241852	-0.22285235	0.665063453	-0.118802745	-0.440004442	0.913996701	1.310286279	0.602892669	-0.74216814	-1.049720595	-1.048372269	-0.863944933	0.277625531	0.359891601	1
0.184450073	-0.488735168	-0.210178541	-0.66778739	-0.194088443	-2.049710019	0.147085757	1.431753844	-0.175953119	1.099933797	0.510356131	0.769748567	-0.058810201	-0.193017513	-1.104058356	1.451257958	0.850509423	-0.365673714	-0.53490794	0.618280183	-0.62717163	-0.101365458	-0.706554601	-0.049903974	0
-0.220827587	4.396897566	-2.30362275	2.413444236	2.357151061	1.208545655	1.264593266	-0.350250957	0.041719659	-1.157195584	-1.640037226	-1.008972959	-1.094351774	0.548536718	0.84904741	-0.339956614	1.976759449	-0.949180503	-0.855613962	-0.985594397	1.008520485	-0.770332917	-0.691272817	-0.305026333	1
-2.72856596	-1.922308002	-0.158561306	-0.439258656	-2.948017936	-3.586701496	-1.246894499	-0.183824795	-0.162691549	-1.371793132	0.317346576	0.051561528	0.359195838	-0.358912757	-1.258424618	0.724410256	-1.26446821	-1.405937837	0.333232038	0.137605412	-1.012406301	-1.528837856	-0.177055881	0.29077114	1
-1.717312443	-1.11595682	0.663703759	-0.930672286	0.925133463	-0.019435902	0.165806568	-0.310546966	-0.162805236	0.371696842	-0.950681169	-0.114613385	0.346606157	-2.399410732	1.034163688	1.072939995	-1.431385499	-0.916975296	1.010530468	1.631860869	1.08482709	-1.294476988	-0.775846729	-0.761748424	0
